_id,data_di_misurazione,id_station,denominazione,comune,provincia,Longitude,Latitude,tipologia_di_area,tipologia_di_stazione,rete,interesse_rete,inquinante_misurato,valore_inquinante_misurato,limite,unita_misura,superamenti,indice_qualita,classe_qualita
140,2023-10-01T00:00:00,94,Torchiarolo-Lendinuso,Torchiarolo,Brindisi,18.078880,40.517502,Rurale,Industriale,RRQA,PUBBLICO,NO2,7.0,200.0,µg/m³,0,4,ottima
141,2023-10-01T00:00:00,94,Torchiarolo-Lendinuso,Torchiarolo,Brindisi,18.078880,40.517502,Rurale,Industriale,RRQA,PUBBLICO,PM10,25.0,50.5,µg/m³,7,50,buona
142,2023-10-01T00:00:00,94,Torchiarolo-Lendinuso,Torchiarolo,Brindisi,18.078880,40.517502,Rurale,Industriale,RRQA,PUBBLICO,SO2,4.0,350.0,µg/m³,0,1,ottima
143,2023-10-01T00:00:00,111,Candela - Ex Comes,Candela,Foggia,15.523055,41.173055,Rurale,Fondo,RRQA,PRIVATO,CO,0.9,10.0,mg/m³,0,9,ottima
144,2023-10-01T00:00:00,111,Candela - Ex Comes,Candela,Foggia,15.523055,41.173055,Rurale,Fondo,RRQA,PRIVATO,NO2,9.0,200.0,µg/m³,0,5,ottima
145,2023-10-01T00:00:00,111,Candela - Ex Comes,Candela,Foggia,15.523055,41.173055,Rurale,Fondo,RRQA,PRIVATO,O3,83.0,180.0,µg/m³,0,46,buona
146,2023-10-01T00:00:00,111,Candela - Ex Comes,Candela,Foggia,15.523055,41.173055,Rurale,Fondo,RRQA,PRIVATO,PM10,16.0,50.5,µg/m³,0,32,ottima
147,2023-10-01T00:00:00,110,Candela - Scuola,Candela,Foggia,15.519444,41.133055,Suburbana,Fondo,RRQA,PRIVATO,C6H6,null,5.0,µg/m³,0,null,null
148,2023-10-01T00:00:00,110,Candela - Scuola,Candela,Foggia,15.519444,41.133055,Suburbana,Fondo,RRQA,PRIVATO,CO,0.4,10.0,mg/m³,0,4,ottima
149,2023-10-01T00:00:00,110,Candela - Scuola,Candela,Foggia,15.519444,41.133055,Suburbana,Fondo,RRQA,PRIVATO,NO2,30.0,200.0,µg/m³,0,15,ottima
150,2023-10-01T00:00:00,110,Candela - Scuola,Candela,Foggia,15.519444,41.133055,Suburbana,Fondo,RRQA,PRIVATO,O3,62.0,180.0,µg/m³,0,34,buona
151,2023-10-01T00:00:00,110,Candela - Scuola,Candela,Foggia,15.519444,41.133055,Suburbana,Fondo,RRQA,PRIVATO,PM10,20.0,50.5,µg/m³,0,40,buona
152,2023-10-01T00:00:00,110,Candela - Scuola,Candela,Foggia,15.519444,41.133055,Suburbana,Fondo,RRQA,PRIVATO,SO2,1.5,350.0,µg/m³,0,0,ottima
153,2023-10-01T00:00:00,76,Foggia - Rosati,Foggia,Foggia,15.548611,41.455555,Urbana,Fondo,RRQA,PUBBLICO,C6H6,0.5,5.0,µg/m³,0,10,ottima
154,2023-10-01T00:00:00,76,Foggia - Rosati,Foggia,Foggia,15.548611,41.455555,Urbana,Fondo,RRQA,PUBBLICO,CO,0.6,10.0,mg/m³,0,6,ottima
155,2023-10-01T00:00:00,76,Foggia - Rosati,Foggia,Foggia,15.548611,41.455555,Urbana,Fondo,RRQA,PUBBLICO,NO2,17.0,200.0,µg/m³,0,9,ottima
156,2023-10-01T00:00:00,76,Foggia - Rosati,Foggia,Foggia,15.548611,41.455555,Urbana,Fondo,RRQA,PUBBLICO,PM10,26.0,50.5,µg/m³,8,51,buona
157,2023-10-01T00:00:00,76,Foggia - Rosati,Foggia,Foggia,15.548611,41.455555,Urbana,Fondo,RRQA,PUBBLICO,PM2.5,18.0,25.0,µg/m³,9,72,discreta
158,2023-10-01T00:00:00,10,Manfredonia - Mandorli,Manfredonia,Foggia,15.909638,41.629333,Suburbana,Traffico,RRQA,PUBBLICO,C6H6,0.4,5.0,µg/m³,0,8,ottima
159,2023-10-01T00:00:00,10,Manfredonia - Mandorli,Manfredonia,Foggia,15.909638,41.629333,Suburbana,Traffico,RRQA,PUBBLICO,CO,0.2,10.0,mg/m³,0,2,ottima
160,2023-10-01T00:00:00,10,Manfredonia - Mandorli,Manfredonia,Foggia,15.909638,41.629333,Suburbana,Traffico,RRQA,PUBBLICO,NO2,26.0,200.0,µg/m³,0,13,ottima
161,2023-10-01T00:00:00,10,Manfredonia - Mandorli,Manfredonia,Foggia,15.909638,41.629333,Suburbana,Traffico,RRQA,PUBBLICO,PM10,25.0,50.5,µg/m³,9,50,buona
162,2023-10-01T00:00:00,8,Monte S. Angelo - Ciuffreda,Monte Sant Angelo,Foggia,15.945254,41.666109,Rurale,Fondo,RRQA,PUBBLICO,NO2,4.0,200.0,µg/m³,0,2,ottima
163,2023-10-01T00:00:00,8,Monte S. Angelo - Ciuffreda,Monte Sant Angelo,Foggia,15.945254,41.666109,Rurale,Fondo,RRQA,PUBBLICO,O3,103.0,180.0,µg/m³,0,57,buona
164,2023-10-01T00:00:00,8,Monte S. Angelo - Ciuffreda,Monte Sant Angelo,Foggia,15.945254,41.666109,Rurale,Fondo,RRQA,PUBBLICO,PM10,21.0,50.5,µg/m³,5,42,buona
165,2023-10-01T00:00:00,112,San Severo  - Municipio,San Severo,Foggia,15.379722,41.696944,Suburbana,Fondo,RRQA,PUBBLICO,CO,0.2,10.0,mg/m³,0,2,ottima
166,2023-10-01T00:00:00,112,San Severo  - Municipio,San Severo,Foggia,15.379722,41.696944,Suburbana,Fondo,RRQA,PUBBLICO,NO2,40.0,200.0,µg/m³,0,20,ottima
167,2023-10-01T00:00:00,112,San Severo  - Municipio,San Severo,Foggia,15.379722,41.696944,Suburbana,Fondo,RRQA,PUBBLICO,O3,106.0,180.0,µg/m³,0,59,buona
168,2023-10-01T00:00:00,112,San Severo  - Municipio,San Severo,Foggia,15.379722,41.696944,Suburbana,Fondo,RRQA,PUBBLICO,PM10,22.0,50.5,µg/m³,6,44,buona
169,2023-10-01T00:00:00,112,San Severo  - Municipio,San Severo,Foggia,15.379722,41.696944,Suburbana,Fondo,RRQA,PUBBLICO,PM2.5,15.0,25.0,µg/m³,22,60,buona
170,2023-10-01T00:00:00,85,San Severo - Azienda Russo,San Severo,Foggia,15.440833,41.546666,Rurale,Fondo,RRQA,PUBBLICO,NO2,5.0,200.0,µg/m³,0,3,ottima
171,2023-10-01T00:00:00,85,San Severo - Azienda Russo,San Severo,Foggia,15.440833,41.546666,Rurale,Fondo,RRQA,PUBBLICO,O3,81.0,180.0,µg/m³,0,45,buona
172,2023-10-01T00:00:00,85,San Severo - Azienda Russo,San Severo,Foggia,15.440833,41.546666,Rurale,Fondo,RRQA,PUBBLICO,PM10,22.0,50.5,µg/m³,4,44,buona
173,2023-10-01T00:00:00,85,San Severo - Azienda Russo,San Severo,Foggia,15.440833,41.546666,Rurale,Fondo,RRQA,PUBBLICO,PM2.5,15.0,25.0,µg/m³,8,60,buona
174,2023-10-01T00:00:00,100,Cokeria,Taranto,TA,17.217630,40.502050,null,null,ADI,PRIVATO,BLACK CARB,null,null,ng/m³,null,null,null
175,2023-10-01T00:00:00,100,Cokeria,Taranto,TA,17.217630,40.502050,null,null,ADI,PRIVATO,C6H6,38.2,5.0,µg/m³,250,null,null
176,2023-10-01T00:00:00,100,Cokeria,Taranto,TA,17.217630,40.502050,null,null,ADI,PRIVATO,H2S,null,null,µg/m³,null,null,null
177,2023-10-01T00:00:00,100,Cokeria,Taranto,TA,17.217630,40.502050,null,null,ADI,PRIVATO,IPA,116.0,null,ng/m³,null,null,null
178,2023-10-01T00:00:00,100,Cokeria,Taranto,TA,17.217630,40.502050,null,null,ADI,PRIVATO,PM10,82.0,50.5,µg/m³,183,null,null
179,2023-10-01T00:00:00,100,Cokeria,Taranto,TA,17.217630,40.502050,null,null,ADI,PRIVATO,PM2.5,72.0,25.0,µg/m³,177,null,null
180,2023-10-01T00:00:00,103,Direzione,Taranto,TA,17.200550,40.501980,null,null,ADI,PRIVATO,BLACK CARB,724.0,null,ng/m³,null,null,null
181,2023-10-01T00:00:00,103,Direzione,Taranto,TA,17.200550,40.501980,null,null,ADI,PRIVATO,C6H6,0.4,5.0,µg/m³,94,null,null
182,2023-10-01T00:00:00,103,Direzione,Taranto,TA,17.200550,40.501980,null,null,ADI,PRIVATO,H2S,3.0,null,µg/m³,null,null,null
183,2023-10-01T00:00:00,103,Direzione,Taranto,TA,17.200550,40.501980,null,null,ADI,PRIVATO,IPA,1.0,null,ng/m³,null,null,null
184,2023-10-01T00:00:00,103,Direzione,Taranto,TA,17.200550,40.501980,null,null,ADI,PRIVATO,PM10,28.0,50.5,µg/m³,27,null,null
185,2023-10-01T00:00:00,103,Direzione,Taranto,TA,17.200550,40.501980,null,null,ADI,PRIVATO,PM2.5,15.0,25.0,µg/m³,36,null,null
186,2023-10-01T00:00:00,104,Meteo Parchi,Taranto,TA,17.222180,40.496730,null,null,ADI,PRIVATO,BLACK CARB,689.0,null,ng/m³,null,null,null
187,2023-10-01T00:00:00,104,Meteo Parchi,Taranto,TA,17.222180,40.496730,null,null,ADI,PRIVATO,C6H6,5.9,5.0,µg/m³,100,null,null
188,2023-10-01T00:00:00,104,Meteo Parchi,Taranto,TA,17.222180,40.496730,null,null,ADI,PRIVATO,CO,0.6,10.0,mg/m³,0,null,null
189,2023-10-01T00:00:00,104,Meteo Parchi,Taranto,TA,17.222180,40.496730,null,null,ADI,PRIVATO,H2S,4.0,null,µg/m³,null,null,null
190,2023-10-01T00:00:00,104,Meteo Parchi,Taranto,TA,17.222180,40.496730,null,null,ADI,PRIVATO,IPA,6.0,null,ng/m³,null,null,null
191,2023-10-01T00:00:00,104,Meteo Parchi,Taranto,TA,17.222180,40.496730,null,null,ADI,PRIVATO,NO2,68.0,200.0,µg/m³,0,null,null
192,2023-10-01T00:00:00,104,Meteo Parchi,Taranto,TA,17.222180,40.496730,null,null,ADI,PRIVATO,PM10,46.0,50.5,µg/m³,63,null,null
193,2023-10-01T00:00:00,104,Meteo Parchi,Taranto,TA,17.222180,40.496730,null,null,ADI,PRIVATO,PM2.5,24.0,25.0,µg/m³,42,null,null
194,2023-10-01T00:00:00,104,Meteo Parchi,Taranto,TA,17.222180,40.496730,null,null,ADI,PRIVATO,SO2,19.6,350.0,µg/m³,15,null,null
195,2023-10-01T00:00:00,105,Portineria C,Taranto,TA,17.186560,40.518900,null,null,ADI,PRIVATO,BLACK CARB,510.0,null,ng/m³,null,null,null
196,2023-10-01T00:00:00,105,Portineria C,Taranto,TA,17.186560,40.518900,null,null,ADI,PRIVATO,C6H6,0.3,5.0,µg/m³,0,null,null
197,2023-10-01T00:00:00,105,Portineria C,Taranto,TA,17.186560,40.518900,null,null,ADI,PRIVATO,IPA,1.0,null,ng/m³,null,null,null
198,2023-10-01T00:00:00,105,Portineria C,Taranto,TA,17.186560,40.518900,null,null,ADI,PRIVATO,PM10,20.0,50.5,µg/m³,4,null,null
199,2023-10-01T00:00:00,105,Portineria C,Taranto,TA,17.186560,40.518900,null,null,ADI,PRIVATO,PM2.5,14.0,25.0,µg/m³,3,null,null
200,2023-10-01T00:00:00,102,Riv1,Taranto,TA,17.216900,40.518570,null,null,ADI,PRIVATO,BLACK CARB,402.0,null,ng/m³,null,null,null
201,2023-10-01T00:00:00,102,Riv1,Taranto,TA,17.216900,40.518570,null,null,ADI,PRIVATO,C6H6,0.2,5.0,µg/m³,4,null,null
202,2023-10-01T00:00:00,102,Riv1,Taranto,TA,17.216900,40.518570,null,null,ADI,PRIVATO,H2S,2.0,null,µg/m³,null,null,null
203,2023-10-01T00:00:00,102,Riv1,Taranto,TA,17.216900,40.518570,null,null,ADI,PRIVATO,IPA,2.0,null,ng/m³,null,null,null
204,2023-10-01T00:00:00,102,Riv1,Taranto,TA,17.216900,40.518570,null,null,ADI,PRIVATO,PM10,null,50.5,µg/m³,16,null,null
205,2023-10-01T00:00:00,102,Riv1,Taranto,TA,17.216900,40.518570,null,null,ADI,PRIVATO,PM2.5,null,25.0,µg/m³,19,null,null
206,2023-10-01T00:00:00,101,Tamburi - Via Orsini,Taranto,TA,17.225830,40.494510,null,null,RRQA,PRIVATO,BLACK CARB,589.0,null,ng/m³,0,null,null
207,2023-10-01T00:00:00,101,Tamburi - Via Orsini,Taranto,TA,17.225830,40.494510,null,null,RRQA,PRIVATO,C6H6,4.2,5.0,µg/m³,67,84,discreta
208,2023-10-01T00:00:00,101,Tamburi - Via Orsini,Taranto,TA,17.225830,40.494510,null,null,RRQA,PRIVATO,H2S,1.0,null,µg/m³,0,null,null
209,2023-10-01T00:00:00,101,Tamburi - Via Orsini,Taranto,TA,17.225830,40.494510,null,null,RRQA,PRIVATO,IPA,5.0,null,ng/m³,0,null,null
210,2023-10-01T00:00:00,101,Tamburi - Via Orsini,Taranto,TA,17.225830,40.494510,null,null,RRQA,PRIVATO,NO2,38.0,200.0,µg/m³,0,19,ottima
211,2023-10-01T00:00:00,101,Tamburi - Via Orsini,Taranto,TA,17.225830,40.494510,null,null,RRQA,PRIVATO,PM10,41.0,50.5,µg/m³,14,81,discreta
212,2023-10-01T00:00:00,101,Tamburi - Via Orsini,Taranto,TA,17.225830,40.494510,null,null,RRQA,PRIVATO,PM2.5,22.0,25.0,µg/m³,22,88,discreta
213,2023-10-01T00:00:00,31,Arnesano - Riesci,Arnesano,Lecce,18.095074,40.346270,Suburbana,Fondo,RRQA,PUBBLICO,O3,108.0,180.0,µg/m³,0,60,buona
214,2023-10-01T00:00:00,31,Arnesano - Riesci,Arnesano,Lecce,18.095074,40.346270,Suburbana,Fondo,RRQA,PUBBLICO,PM10,24.0,50.5,µg/m³,3,48,buona
215,2023-10-01T00:00:00,51,Campi Salentina,Campi Salentina,Lecce,18.026509,40.397507,Suburbana,Fondo,RRQA,PUBBLICO,NO2,12.0,200.0,µg/m³,0,6,ottima
216,2023-10-01T00:00:00,51,Campi Salentina,Campi Salentina,Lecce,18.026509,40.397507,Suburbana,Fondo,RRQA,PUBBLICO,PM10,30.0,50.5,µg/m³,13,59,buona
217,2023-10-01T00:00:00,51,Campi Salentina,Campi Salentina,Lecce,18.026509,40.397507,Suburbana,Fondo,RRQA,PUBBLICO,PM2.5,19.0,25.0,µg/m³,20,76,discreta
218,2023-10-01T00:00:00,50,Galatina - I.T.C.  La Porta ,Galatina,Lecce,18.174725,40.166947,Suburbana,Industriale,RRQA,PUBBLICO,CO,0.4,10.0,mg/m³,0,4,ottima
219,2023-10-01T00:00:00,50,Galatina - I.T.C.  La Porta ,Galatina,Lecce,18.174725,40.166947,Suburbana,Industriale,RRQA,PUBBLICO,NO2,11.0,200.0,µg/m³,0,6,ottima
220,2023-10-01T00:00:00,50,Galatina - I.T.C.  La Porta ,Galatina,Lecce,18.174725,40.166947,Suburbana,Industriale,RRQA,PUBBLICO,O3,101.0,180.0,µg/m³,0,56,buona
221,2023-10-01T00:00:00,50,Galatina - I.T.C.  La Porta ,Galatina,Lecce,18.174725,40.166947,Suburbana,Industriale,RRQA,PUBBLICO,PM10,28.0,50.5,µg/m³,8,55,buona
222,2023-10-01T00:00:00,50,Galatina - I.T.C.  La Porta ,Galatina,Lecce,18.174725,40.166947,Suburbana,Industriale,RRQA,PUBBLICO,PM2.5,17.0,25.0,µg/m³,20,68,discreta
223,2023-10-01T00:00:00,113,Galatina-Colacem,Galatina,Lecce,18.192856,40.163964,Rurale,Industriale,RRQA,PUBBLICO,C6H6,0.3,5.0,µg/m³,0,6,ottima
224,2023-10-01T00:00:00,113,Galatina-Colacem,Galatina,Lecce,18.192856,40.163964,Rurale,Industriale,RRQA,PUBBLICO,CO,0.1,10.0,mg/m³,0,1,ottima
225,2023-10-01T00:00:00,113,Galatina-Colacem,Galatina,Lecce,18.192856,40.163964,Rurale,Industriale,RRQA,PUBBLICO,NO2,10.0,200.0,µg/m³,0,5,ottima
226,2023-10-01T00:00:00,113,Galatina-Colacem,Galatina,Lecce,18.192856,40.163964,Rurale,Industriale,RRQA,PUBBLICO,PM10,31.0,50.5,µg/m³,6,61,buona
227,2023-10-01T00:00:00,113,Galatina-Colacem,Galatina,Lecce,18.192856,40.163964,Rurale,Industriale,RRQA,PUBBLICO,PM2.5,16.0,25.0,µg/m³,9,64,buona
228,2023-10-01T00:00:00,113,Galatina-Colacem,Galatina,Lecce,18.192856,40.163964,Rurale,Industriale,RRQA,PUBBLICO,SO2,7.1,350.0,µg/m³,0,2,ottima
229,2023-10-01T00:00:00,28,Guagnano - Villa Baldassarri,Guagnano,Lecce,17.964477,40.418525,Suburbana,Fondo,RRQA,PUBBLICO,NO2,5.0,200.0,µg/m³,0,3,ottima
230,2023-10-01T00:00:00,28,Guagnano - Villa Baldassarri,Guagnano,Lecce,17.964477,40.418525,Suburbana,Fondo,RRQA,PUBBLICO,PM10,null,50.5,µg/m³,0,null,null
231,2023-10-01T00:00:00,29,Lecce - Cerrate,Lecce,Lecce,18.116386,40.459696,Rurale,Fondo,RRQA,PUBBLICO,NO2,8.0,200.0,µg/m³,0,4,ottima
232,2023-10-01T00:00:00,29,Lecce - Cerrate,Lecce,Lecce,18.116386,40.459696,Rurale,Fondo,RRQA,PUBBLICO,O3,121.0,180.0,µg/m³,0,67,discreta
233,2023-10-01T00:00:00,29,Lecce - Cerrate,Lecce,Lecce,18.116386,40.459696,Rurale,Fondo,RRQA,PUBBLICO,PM10,28.0,50.5,µg/m³,3,55,buona
234,2023-10-01T00:00:00,29,Lecce - Cerrate,Lecce,Lecce,18.116386,40.459696,Rurale,Fondo,RRQA,PUBBLICO,PM2.5,16.0,25.0,µg/m³,3,64,buona
235,2023-10-01T00:00:00,47,Lecce - Garigliano,Lecce,Lecce,18.174327,40.364457,Urbana,Traffico,RRQA,PUBBLICO,C6H6,0.3,5.0,µg/m³,0,6,ottima
236,2023-10-01T00:00:00,47,Lecce - Garigliano,Lecce,Lecce,18.174327,40.364457,Urbana,Traffico,RRQA,PUBBLICO,CO,0.3,10.0,mg/m³,0,3,ottima
237,2023-10-01T00:00:00,47,Lecce - Garigliano,Lecce,Lecce,18.174327,40.364457,Urbana,Traffico,RRQA,PUBBLICO,NO2,9.0,200.0,µg/m³,0,5,ottima
238,2023-10-01T00:00:00,47,Lecce - Garigliano,Lecce,Lecce,18.174327,40.364457,Urbana,Traffico,RRQA,PUBBLICO,PM10,29.0,50.5,µg/m³,6,57,buona
239,2023-10-01T00:00:00,47,Lecce - Garigliano,Lecce,Lecce,18.174327,40.364457,Urbana,Traffico,RRQA,PUBBLICO,PM2.5,16.0,25.0,µg/m³,12,64,buona
240,2023-10-01T00:00:00,62,Lecce - Libertini,Lecce,Lecce,18.176667,40.351945,Urbana,Traffico,RRQA,PUBBLICO,C6H6,0.4,5.0,µg/m³,0,8,ottima
241,2023-10-01T00:00:00,62,Lecce - Libertini,Lecce,Lecce,18.176667,40.351945,Urbana,Traffico,RRQA,PUBBLICO,CO,0.4,10.0,mg/m³,0,4,ottima
242,2023-10-01T00:00:00,62,Lecce - Libertini,Lecce,Lecce,18.176667,40.351945,Urbana,Traffico,RRQA,PUBBLICO,NO2,18.0,200.0,µg/m³,0,9,ottima
243,2023-10-01T00:00:00,62,Lecce - Libertini,Lecce,Lecce,18.176667,40.351945,Urbana,Traffico,RRQA,PUBBLICO,PM10,26.0,50.5,µg/m³,7,51,buona
244,2023-10-01T00:00:00,62,Lecce - Libertini,Lecce,Lecce,18.176667,40.351945,Urbana,Traffico,RRQA,PUBBLICO,PM2.5,17.0,25.0,µg/m³,14,68,discreta
245,2023-10-01T00:00:00,49,Maglie,Maglie,Lecce,18.294098,40.123636,Suburbana,Traffico,RRQA,PUBBLICO,CO,0.5,10.0,mg/m³,0,5,ottima
246,2023-10-01T00:00:00,49,Maglie,Maglie,Lecce,18.294098,40.123636,Suburbana,Traffico,RRQA,PUBBLICO,NO2,12.0,200.0,µg/m³,0,6,ottima
247,2023-10-01T00:00:00,49,Maglie,Maglie,Lecce,18.294098,40.123636,Suburbana,Traffico,RRQA,PUBBLICO,O3,112.0,180.0,µg/m³,0,62,buona
248,2023-10-01T00:00:00,49,Maglie,Maglie,Lecce,18.294098,40.123636,Suburbana,Traffico,RRQA,PUBBLICO,PM10,27.0,50.5,µg/m³,7,53,buona
249,2023-10-01T00:00:00,49,Maglie,Maglie,Lecce,18.294098,40.123636,Suburbana,Traffico,RRQA,PUBBLICO,PM2.5,16.0,25.0,µg/m³,15,64,buona
250,2023-10-01T00:00:00,49,Maglie,Maglie,Lecce,18.294098,40.123636,Suburbana,Traffico,RRQA,PUBBLICO,SO2,2.8,350.0,µg/m³,0,1,ottima
251,2023-10-01T00:00:00,95,Surbo - Croce ,Surbo,Lecce,18.120835,40.411940,Rurale,Industriale,RRQA,PUBBLICO,NO2,7.0,200.0,µg/m³,0,4,ottima
252,2023-10-01T00:00:00,95,Surbo - Croce ,Surbo,Lecce,18.120835,40.411940,Rurale,Industriale,RRQA,PUBBLICO,PM10,22.0,50.5,µg/m³,6,44,buona
253,2023-10-01T00:00:00,95,Surbo - Croce ,Surbo,Lecce,18.120835,40.411940,Rurale,Industriale,RRQA,PUBBLICO,SO2,4.4,350.0,µg/m³,0,1,ottima
254,2023-10-01T00:00:00,41,Grottaglie,Grottaglie,Taranto,17.423879,40.537776,Suburbana,Fondo,RRQA,PUBBLICO,NO2,5.0,200.0,µg/m³,0,3,ottima
255,2023-10-01T00:00:00,41,Grottaglie,Grottaglie,Taranto,17.423879,40.537776,Suburbana,Fondo,RRQA,PUBBLICO,O3,111.0,180.0,µg/m³,0,62,buona
256,2023-10-01T00:00:00,41,Grottaglie,Grottaglie,Taranto,17.423879,40.537776,Suburbana,Fondo,RRQA,PUBBLICO,PM10,23.0,50.5,µg/m³,3,46,buona
257,2023-10-01T00:00:00,42,Martina Franca,Martina Franca,Taranto,17.331939,40.700826,Urbana,Traffico,RRQA,PUBBLICO,C6H6,0.6,5.0,µg/m³,0,12,ottima
258,2023-10-01T00:00:00,42,Martina Franca,Martina Franca,Taranto,17.331939,40.700826,Urbana,Traffico,RRQA,PUBBLICO,NO2,32.0,200.0,µg/m³,0,16,ottima
259,2023-10-01T00:00:00,42,Martina Franca,Martina Franca,Taranto,17.331939,40.700826,Urbana,Traffico,RRQA,PUBBLICO,PM10,29.0,50.5,µg/m³,10,57,buona
260,2023-10-01T00:00:00,75,Massafra,Massafra,Taranto,17.116690,40.593761,Urbana,Industriale,RRQA,PUBBLICO,C6H6,null,5.0,µg/m³,0,null,null
261,2023-10-01T00:00:00,75,Massafra,Massafra,Taranto,17.116690,40.593761,Urbana,Industriale,RRQA,PUBBLICO,NO2,11.0,200.0,µg/m³,0,6,ottima
262,2023-10-01T00:00:00,75,Massafra,Massafra,Taranto,17.116690,40.593761,Urbana,Industriale,RRQA,PUBBLICO,PM10,25.0,50.5,µg/m³,6,50,buona
263,2023-10-01T00:00:00,75,Massafra,Massafra,Taranto,17.116690,40.593761,Urbana,Industriale,RRQA,PUBBLICO,SO2,7.6,350.0,µg/m³,0,2,ottima
264,2023-10-01T00:00:00,18,Statte - Sorgenti,Statte,Taranto,17.203325,40.562499,suburbana,industriale,RRQA,PUBBLICO,CO,0.4,10.0,mg/m³,0,4,ottima
265,2023-10-01T00:00:00,18,Statte - Sorgenti,Statte,Taranto,17.203325,40.562499,suburbana,industriale,RRQA,PUBBLICO,H2S,1.0,null,µg/m³,0,null,null
266,2023-10-01T00:00:00,18,Statte - Sorgenti,Statte,Taranto,17.203325,40.562499,suburbana,industriale,RRQA,PUBBLICO,IPA,1.0,null,ng/m³,0,null,null
267,2023-10-01T00:00:00,18,Statte - Sorgenti,Statte,Taranto,17.203325,40.562499,suburbana,industriale,RRQA,PUBBLICO,NO2,5.0,200.0,µg/m³,0,3,ottima
268,2023-10-01T00:00:00,18,Statte - Sorgenti,Statte,Taranto,17.203325,40.562499,suburbana,industriale,RRQA,PUBBLICO,PM10,24.0,50.5,µg/m³,4,48,buona
269,2023-10-01T00:00:00,18,Statte - Sorgenti,Statte,Taranto,17.203325,40.562499,suburbana,industriale,RRQA,PUBBLICO,SO2,4.9,350.0,µg/m³,0,1,ottima
270,2023-10-01T00:00:00,40,Statte - Wind,Statte,Taranto,17.173611,40.526111,Rurale,Industriale,RRQA,PUBBLICO,NO2,15.0,200.0,µg/m³,0,8,ottima
271,2023-10-01T00:00:00,40,Statte - Wind,Statte,Taranto,17.173611,40.526111,Rurale,Industriale,RRQA,PUBBLICO,PM10,22.0,50.5,µg/m³,8,44,buona
272,2023-10-01T00:00:00,40,Statte - Wind,Statte,Taranto,17.173611,40.526111,Rurale,Industriale,RRQA,PUBBLICO,SO2,4.1,350.0,µg/m³,0,1,ottima
273,2023-10-01T00:00:00,22,Taranto - Alto Adige,Taranto,Taranto,17.263602,40.460553,null,null,RRQA,PUBBLICO,C6H6,0.9,5.0,µg/m³,0,18,ottima
274,2023-10-01T00:00:00,22,Taranto - Alto Adige,Taranto,Taranto,17.263602,40.460553,null,null,RRQA,PUBBLICO,CO,0.5,10.0,mg/m³,0,5,ottima
275,2023-10-01T00:00:00,22,Taranto - Alto Adige,Taranto,Taranto,17.263602,40.460553,null,null,RRQA,PUBBLICO,IPA,3.0,null,ng/m³,0,null,null
276,2023-10-01T00:00:00,22,Taranto - Alto Adige,Taranto,Taranto,17.263602,40.460553,null,null,RRQA,PUBBLICO,NO2,20.0,200.0,µg/m³,0,10,ottima
277,2023-10-01T00:00:00,22,Taranto - Alto Adige,Taranto,Taranto,17.263602,40.460553,null,null,RRQA,PUBBLICO,PM10,24.0,50.5,µg/m³,6,48,buona
278,2023-10-01T00:00:00,22,Taranto - Alto Adige,Taranto,Taranto,17.263602,40.460553,null,null,RRQA,PUBBLICO,PM2.5,17.0,25.0,µg/m³,7,68,discreta
279,2023-10-01T00:00:00,22,Taranto - Alto Adige,Taranto,Taranto,17.263602,40.460553,null,null,RRQA,PUBBLICO,SO2,4.0,350.0,µg/m³,0,1,ottima
280,2023-10-01T00:00:00,19,Taranto - Archimede,Taranto,Taranto,17.233048,40.494441,null,null,RRQA,PUBBLICO,CO,0.8,10.0,mg/m³,0,8,ottima
281,2023-10-01T00:00:00,19,Taranto - Archimede,Taranto,Taranto,17.233048,40.494441,null,null,RRQA,PUBBLICO,H2S,2.0,null,µg/m³,0,null,null
282,2023-10-01T00:00:00,19,Taranto - Archimede,Taranto,Taranto,17.233048,40.494441,null,null,RRQA,PUBBLICO,NO2,51.0,200.0,µg/m³,0,26,ottima
283,2023-10-01T00:00:00,19,Taranto - Archimede,Taranto,Taranto,17.233048,40.494441,null,null,RRQA,PUBBLICO,PM10,31.0,50.5,µg/m³,5,61,buona
284,2023-10-01T00:00:00,19,Taranto - Archimede,Taranto,Taranto,17.233048,40.494441,null,null,RRQA,PUBBLICO,PM2.5,17.0,25.0,µg/m³,1,68,discreta
285,2023-10-01T00:00:00,19,Taranto - Archimede,Taranto,Taranto,17.233048,40.494441,null,null,RRQA,PUBBLICO,SO2,5.8,350.0,µg/m³,0,2,ottima
286,2023-10-01T00:00:00,37,Taranto - CISI,Taranto,Taranto,17.253416,40.520934,Rurale,Industriale,RRQA,PUBBLICO,C6H6,0.3,5.0,µg/m³,0,6,ottima
287,2023-10-01T00:00:00,37,Taranto - CISI,Taranto,Taranto,17.253416,40.520934,Rurale,Industriale,RRQA,PUBBLICO,CO,0.3,10.0,mg/m³,0,3,ottima
288,2023-10-01T00:00:00,37,Taranto - CISI,Taranto,Taranto,17.253416,40.520934,Rurale,Industriale,RRQA,PUBBLICO,H2S,null,null,µg/m³,0,null,null
289,2023-10-01T00:00:00,37,Taranto - CISI,Taranto,Taranto,17.253416,40.520934,Rurale,Industriale,RRQA,PUBBLICO,IPA,1.0,null,ng/m³,0,null,null
